"","GeneID","G3R3","G1R2","G1R3","G1R4","G3R1","G3R2","G1R1","G3R4","nc","gname","tt","pval","fdr","log.fc","rowMeans"
"2857","FBgn0029762",21.0001,25,28,16,23,158.236,14,233,727,"FBgn0029762",27.6774081866376,0.00162799999999837,0.0223626373623302,1.66140080147725,64.7795125
"9634","FBgn0045064",3500.49,2076.99,2500.36,1858.777,2887.486,4685.83,2093.039,5627.35,728,"FBgn0045064",27.646872337652,0.00162799999999837,0.0223626373623302,0.666000259001389,3153.79025
"7379","FBgn0037122",412.286,17.0761,18.1071,20.0353,19.0914,15.066,10.0479,18,729,"FBgn0037122",27.5823159510605,0.00163699999999836,0.0224554183810363,2.00105652212494,66.213725
"2096","FBgn0025709",600.1685,49,107.04946,101.01576,159.9995,208.0003,61,97.0001,730,"FBgn0025709",27.284448465798,0.00167549999999832,0.0228893442619824,1.20589811619164,172.9042025
"5056","FBgn0033365",802.133,3139.8,2752.41,280.0004,7757.73,6791.68,4162.17,4442.32,732,"FBgn0033365",27.238638299066,0.00167549999999832,0.0228893442619824,0.619091456891802,3766.030425
"12112","FBgn0262563",167.87,114.339,74.915,86.7967,248.124,352.916,84.9145,326.61,731,"FBgn0262563",27.2456006577716,0.00167549999999832,0.0228893442619824,1.12083916215062,182.06065
"3456","FBgn0030747",167.0081,82.0304,74.0334,66.99994,270.0836,286.0599,69.99998,205.9998,733,"FBgn0030747",27.1595306623177,0.00169149999999831,0.0230763983625774,1.15013004276021,152.77689
"1700","FBgn0020416",453.489,88.1235,123,138.049,137,502.462,106.001,253.219,734,"FBgn0020416",27.1468422076892,0.0016949999999983,0.0230926430514565,1.08819627033056,225.1679375
"4071","FBgn0031717",5233.2270921814,2254.158402079,1992.66930014498,3308.72130366504,5212.32821918,4838.3571288511,2180.2169,3261.71451048,737,"FBgn0031717",26.901674393262,0.00172449999999828,0.02327260458808,0.647497077409647,3535.17410707269
"7778","FBgn0037731",24.2894,0.578912,278.705,360.397,81.7486,35.3531,20.0565,0.379752,736,"FBgn0037731",26.9273028582279,0.00172449999999828,0.02327260458808,-1.59630980739929,100.188533
"11518","FBgn0259730",685.019,1541.92,1061.3,552.433,1744.76,2663.89,1046.92,3676.56,738,"FBgn0259730",26.8669337618793,0.00172449999999828,0.02327260458808,0.742669706497194,1621.60025
"11519","FBgn0259731",685.019,1541.92,1061.3,552.433,1744.76,2663.89,1046.92,3676.56,739,"FBgn0259731",26.8669337618793,0.00172449999999828,0.02327260458808,0.742669706497194,1621.60025
"11520","FBgn0259732",685.019,1541.92,1061.3,552.433,1744.76,2663.75,1046.92,3676.58,740,"FBgn0259732",26.8659306141138,0.00172449999999828,0.02327260458808,0.742655707525592,1621.58525
"11521","FBgn0259733",685.019,1541.92,1061.3,552.433,1744.76,2663.75,1046.92,3676.58,741,"FBgn0259733",26.8659306141138,0.00172449999999828,0.02327260458808,0.742655707525592,1621.58525
"12133","FBgn0262607",46,2,8,7,37,99,15,23,735,"FBgn0262607",27.0119145887321,0.00171099999999829,0.02327260458808,1.81877981530937,29.625
"12298","FBgn0263220",501.4332,1511.589,1168.552,2599.551,959.8249,744.0616,1022.596891,663.053,742,"FBgn0263220",26.7768219307915,0.00173249999999827,0.0233490566034589,-0.782012023378249,1146.332698875
"1077","FBgn0010611",1408.89,1877.2213,1455.425,1963.69,2937.0988,4147.2066,1634.916769463,5475.3028,747,"FBgn0010611",26.5266191639646,0.00175649999999824,0.0235140562245848,0.704200925298667,2612.46890868287
"8140","FBgn0038315",1829.9449,1034.32,884.1487,131.1651,1367.7667,2999.214,2355.149,1708.698,745,"FBgn0038315",26.5885413420908,0.00175449999999825,0.0235140562245848,0.565118261758058,1538.8008
"10709","FBgn0053462",495,41,45,46,49,162,65,74,744,"FBgn0053462",26.5989629855903,0.00175449999999825,0.0235140562245848,1.38967175963355,122.125
"1106","FBgn0011202",2498.7888,1590.3243,1224.9965,1500.1206,3226.325,2955.0218,1378.4496,2395.9328,749,"FBgn0011202",26.4762571361779,0.00176349999999824,0.0235145888591046,0.667804043211547,2096.244925
"2049","FBgn0025583",189,8,9.74324,23,11,102,6,4,750,"FBgn0025583",26.4679614363949,0.00176949999999823,0.0235145888591046,1.91395425902641,44.092905
"5053","FBgn0033362",789.0923,499.3354,472.9081,200,1467.7979,2088.6577,1635.524,1059.65106,748,"FBgn0033362",26.4791158396369,0.00176349999999824,0.0235145888591046,0.619088537208178,1026.6208075
"5254","FBgn0033702",205.64949,926.2789,964.9271,1050.3237,294.63722,390.378,735.07659,768.5777,753,"FBgn0033702",26.4335746303666,0.00177299999999823,0.0235145888591046,-0.796246755461048,666.9810875
"7808","FBgn0037779",1636.89,788.921,740.824,784.327,1525.92,1722.7,736.358,1350.43,751,"FBgn0037779",26.4623107773841,0.00176949999999823,0.0235145888591046,0.715802555994884,1160.79625
"8972","FBgn0039647",381.13335,1250.4192,969.8577,2067.918,720.3545,664.6677,866.5279,543.2961,754,"FBgn0039647",26.4322829870013,0.00177299999999823,0.0235145888591046,-0.796897175374669,933.02180625
"3173","FBgn0030317",158.291,552.58,498.592,426.519,108.181,124.342,413.259,350.436,755,"FBgn0030317",26.2723352115685,0.00178249999999822,0.0236092715228661,-0.929924805815548,329.025
"2954","FBgn0029922",2509.329,928.648,1557.991,666.696,1446.338,6613.388,2547.087,1190.075,761,"FBgn0029922",26.127114893197,0.0017974999999982,0.02362023653057,0.699986972793272,2182.444
"5643","FBgn0034318",206.485,7,11,7,10,29,9,15,759,"FBgn0034318",26.1446396536485,0.0017974999999982,0.02362023653057,2.04875221643988,36.810625
"5965","FBgn0034860",3047.916,2310.399,2830.914,3453.62,1663.9760000734,6939.608,2103.852,10616.587,756,"FBgn0034860",26.2220209152099,0.00179249999999821,0.02362023653057,0.736585210573804,4120.85900000917
"6456","FBgn0035670",308.566,224.48,244.734,1165.71,83.002,80,138.552,111.664,760,"FBgn0035670",26.1436701999781,0.0017974999999982,0.02362023653057,-1.08016733164378,294.5885
"11116","FBgn0085325",3098.25,1524.2,2179.49,1519.54,2805.64,4280.64,2377.27,4316.04,757,"FBgn0085325",26.2151434299042,0.00179249999999821,0.02362023653057,0.628521062566263,2762.63375
"7777","FBgn0037730",2070.32,286.4715,450.03545,432.3583,537.839,711.0892,325.0004,338.403,762,"FBgn0037730",26.0614679205305,0.00180599999999819,0.0237007874012638,0.899712451217672,643.93960625
"2942","FBgn0029898",1150.3322,528.1745,463.9997,470.3487,332.0598,1479.7593,498.2347,1423.9407,766,"FBgn0029898",25.6490133918981,0.00184249999999816,0.0240535248038635,0.818428821068148,793.3562
"4479","FBgn0032362",932.219,642.435,782.5,538.763,918.122,2824.64,1461.77,2347.56,764,"FBgn0032362",25.7006936954626,0.00184249999999816,0.0240535248038635,0.698500652360283,1306.001125
"8209","FBgn0038422",395.9998,907.0191,535.1107,1541.681,432.0451,259.0004,432.1655,313.0448,763,"FBgn0038422",25.7987464055726,0.00183699999999816,0.0240535248038635,-0.871063429653955,602.0083
"8518","FBgn0038922",3281.67,8214.9,5238.82,11742.93,4082.1,2855.181,3876.01,4147.32,765,"FBgn0038922",25.6544566496329,0.00184249999999816,0.0240535248038635,-0.686602373815555,5429.866375
"10266","FBgn0051975",17.99841803,3.13199,1.99841244,4.9984032,10.99841575,41.6932000314907,1.9984093,47.45806129,769,"FBgn0051975",25.5166774998864,0.00185449999999815,0.0241157347201025,2.30258741345712,16.2844137551863
"10616","FBgn0053117",47,9,5,9,26,55,4,46.2284,767,"FBgn0053117",25.5405353464638,0.00184999999999815,0.0241157347201025,1.89869075174932,25.15355
"11185","FBgn0085434",959.2981,2439.2165,1857.4247,3292.2747,1335.33554,1150.76029,1920.22943,1191.34023,768,"FBgn0085434",25.5167576652699,0.00185449999999815,0.0241157347201025,-0.712432570728915,1768.23493625
"360","FBgn0002440",11,19,39.99999,252.0101,16,12,12.99999,8.999996,773,"FBgn0002440",25.3522915604978,0.00186699999999813,0.0241214470281121,-1.90208514345851,46.5012595
"4737","FBgn0032797",462.01060014455,1246.1203117799,866.0448,2267.67700867072,770.1879,608.007500190953,912.534100581485,546.0018,770,"FBgn0032797",25.4173878170881,0.00186699999999813,0.0241214470281121,-0.788321368493727,959.823002670951
"5083","FBgn0033403",98.0147,414.378,300.692,605.58,259.179,134.002,322.568,123.338,774,"FBgn0033403",25.3378603025253,0.00186699999999813,0.0241214470281121,-0.986961919870157,282.2189625
"8580","FBgn0039022",809.572,42,31,43,30,44,51,13,771,"FBgn0039022",25.3974880859763,0.00186699999999813,0.0241214470281121,1.71753753749508,132.9465
"11082","FBgn0085276",16311.4,14128.4,8736.59,14265.4,6399.08,7562.39,17016.3,1324.83,772,"FBgn0085276",25.3568812392854,0.00186699999999813,0.0241214470281121,-0.52087954592582,10718.04875
"5456","FBgn0034010",48.8763,24.01263,30,21.00632,146.09229,147.38577,58.25418,154.84394,775,"FBgn0034010",25.255209245834,0.00187949999999812,0.0242516129029129,1.28231815371247,78.80892875
"9063","FBgn0039777",242.708,22.7049,9.52417,8.28747,12.9448,32.425,24.8212,63.5227,776,"FBgn0039777",25.2342090311991,0.00188249999999812,0.0242590206182441,1.72139555153252,52.11728
"1623","FBgn0019624",2185.9075,5566.3116,3563.5216,7813.2924,2484.7717,2436.3351,3197.1059,2915.9741,777,"FBgn0019624",25.1802175493324,0.00188499999999811,0.024259974259662,-0.679743076535881,3770.4024875
"512","FBgn0003174",3479.78,4202.16,2854.22,2504.24,7344.2,9286.16,4256.76,5830.05,778,"FBgn0003174",25.1205593457466,0.00188799999999811,0.0242673521847781,0.628043679484708,4969.69625
"2374","FBgn0027538",814.277,558.898,528,416,1270.44,1279.42,529.061,922.724,788,"FBgn0027538",24.962422085657,0.00191649999999808,0.0243210659895391,0.738981731559207,789.8525
"2558","FBgn0028537",441.516,237.28895,334.61802,246.1711,641.7484,2340.7461,1531.3263,1239.6113,781,"FBgn0028537",25.0300414220417,0.00190599999999809,0.0243210659895391,0.646543323213764,876.62827125
"4685","FBgn0032707",454.334,2159.961,1503.545,1523.464,666.214,874.655,1266.645,1136.541,783,"FBgn0032707",25.0127312998964,0.00190699999999809,0.0243210659895391,-0.710212310199446,1198.169875
"5671","FBgn0034382",40.3775,132.066,120.002,261.102,20.1075,24,63,70.0035,779,"FBgn0034382",25.0586614479545,0.0019004999999981,0.0243210659895391,-1.29535253699326,91.3323125
"8110","FBgn0038271",4663.8619,12278.7729,7846.14,16973.9973,5875.89,5313.33000263623,6803.72,6337.151,785,"FBgn0038271",24.9782907322034,0.00191649999999808,0.0243210659895391,-0.665181256708409,8261.60788782953
"8683","FBgn0039167",1788.64,1560.73,2316.94,1325.91,2533.61,6469.44,2847.82,4874.86,787,"FBgn0039167",24.9624683695774,0.00191649999999808,0.0243210659895391,0.643227415511296,2964.74375
"9051","FBgn0039758",332.245,330,332.307,215,896.89,813.457,146,395.015,780,"FBgn0039758",25.0390170785077,0.0019044999999981,0.0243210659895391,0.861989880864999,432.61425
"9111","FBgn0039852",2861.16,5002.4085,4177.6989,3535.6533,10840.529,8898.4463,3443.9305,8384.819,784,"FBgn0039852",25.0010373600407,0.00190849999999809,0.0243210659895391,0.64464901655687,5893.0806875
"11734","FBgn0260954",441.516,237.28895,334.61802,246.1711,641.7484,2340.7461,1531.3263,1239.6113,782,"FBgn0260954",25.0300414220417,0.00190599999999809,0.0243210659895391,0.646543323213764,876.62827125
"10606","FBgn0053098",60.99990205729,204.9025,132.9996,395.7257,51,44.00001,101.0269,89.94997,789,"FBgn0053098",24.8875531151548,0.00192449999999808,0.0243916349806794,-1.19821649903974,135.075572757161
"4308","FBgn0032079",683.1936,674.2733,774.4033,533.294,1111.952,1367.134,611.0104,2288.75,790,"FBgn0032079",24.7605677369848,0.00193899999999806,0.0245443037971577,0.733217524732862,1005.501325
"1111","FBgn0011211",14732.5,43885.1,26876.3,53156.9,21182.6,20301.7,22664.1,19271.8,794,"FBgn0011211",24.6462481604316,0.00195299999999805,0.024596977329665,-0.645962740641475,27758.875
"8735","FBgn0039241",5440.668,2887.54,3046.708,2894.342,2399.429,5873.569,3316.867,9863.8,791,"FBgn0039241",24.7153080770155,0.00194899999999805,0.024596977329665,0.664867497517888,4465.365375
"10621","FBgn0053126",656.1771,642.1269,614.3164,676.0938,802.2036,1850.904,671.0749,2254.9351,793,"FBgn0053126",24.6791997467108,0.00195149999999805,0.024596977329665,0.759702400452604,1020.978975
"539","FBgn0003292",496,1599.55,1101.64,718.491,2745.27,2429.57,1071.12,3537.46,795,"FBgn0003292",24.6086545307513,0.00196099999999804,0.0246356783916503,0.717923746906467,1712.387625
"3759","FBgn0031232",42,201.469,120.882,281.214,42.07,60.1906,91,53.3072,796,"FBgn0031232",24.6008899517956,0.00196099999999804,0.0246356783916503,-1.23128999261307,111.5166
"7558","FBgn0037413",214.9998,94,67.09841,75,258,408.5421,140.0004,184,798,"FBgn0037413",24.4061010828269,0.00199299999999801,0.0249124999996886,1.03678418045394,180.20508875
"8789","FBgn0039326",1,9,14,113.102,4,3,5,4,797,"FBgn0039326",24.4099973922895,0.00199299999999801,0.0249124999996886,-2.45842773827578,19.13775
"11271","FBgn0086519",6,7,5,194.003,6,2,5,5,799,"FBgn0086519",24.3549703992824,0.00199299999999801,0.0249124999996886,-2.38432248992206,28.750375
"11693","FBgn0260768",190.0003,173.8706,101,145.3384,209.2783,576.6809,138,530.0061,800,"FBgn0260768",24.3534340137472,0.00199299999999801,0.0249124999996886,1.01059405466398,258.021825
"6347","FBgn0035484",868.5118,566.52802873,424.2028,480.9394,883.6267,1177.2354,410.5506,1015.1487,801,"FBgn0035484",24.1736449615031,0.00201949999999798,0.0251807980046736,0.75031128033871,728.34292859125
"11681","FBgn0260753",1741.9676,941.51325,953.883,1139.6157,1551.5188,2638.5032,1051.4196,2001.0876,802,"FBgn0260753",24.1513819431047,0.00201949999999798,0.0251807980046736,0.662958997345339,1502.43859375
"953","FBgn0010019",7808.38,12562,11363.3,26104.1,7665.67,7075.4,10038.1,7964.01,804,"FBgn0010019",24.0562129822157,0.00203799999999796,0.0253167701860209,-0.668511750647437,11322.62
"2680","FBgn0028936",36,162.2086427,132,337.4445,38.00000216849,55.00005,109.0024,93.000000566862,803,"FBgn0028936",24.0743099624752,0.00203799999999796,0.0253167701860209,-1.18973365265422,120.331949429419
"12060","FBgn0262160",6196.202,2899.69,2895.908,3490.3018,4951.499,5192.039,2986.515,6057.902,805,"FBgn0262160",24.032667678263,0.00203799999999796,0.0253167701860209,0.60197946625023,4333.7571
"581","FBgn0003429",1556.70612103524,4222.7351,3689.65703,5650.4859,2863.5393,2845.8229,3879.9661,1854.171233361,806,"FBgn0003429",23.9603930068446,0.00204499999999795,0.0253722084364098,-0.650815642677027,3320.38546054953
"2410","FBgn0027586",53.0907,531.292,342,133,47.0636,66,203.015,286.368,808,"FBgn0027586",23.9034008719321,0.00205649999999794,0.0254517326729523,-0.958510741564372,207.7286625
"4218","FBgn0031942",14,16,12,320,15,8,11,12,807,"FBgn0031942",23.923543868659,0.00205449999999795,0.0254517326729523,-1.96887396900279,51
"376","FBgn0002562",437.551,257.303,212.237,305.861,413.313,806.002,644.363,1510.38,809,"FBgn0002562",23.8330964938328,0.00207149999999793,0.0256056860318219,0.788645326813613,573.37625
"1531","FBgn0015872",665.06144,594.53816,507.14768,1657.46765,921.26722,2073.85468,421.99984,2571.2605,813,"FBgn0015872",23.7059695553134,0.00208699999999791,0.0256703567032513,0.688523198726793,1176.57464625
"3007","FBgn0030001",251.8829842997,366.5353,230.764,222.1773,1655.562,697.304,394.4003,359.3535,811,"FBgn0030001",23.7316006448563,0.00208499999999791,0.0256703567032513,0.869453156034069,522.247423037463
"9402","FBgn0040798",1375.87,54,400.668,33,177.019,215,95,7,810,"FBgn0040798",23.7486097915206,0.00207999999999792,0.0256703567032513,1.06959679505842,294.694625
"12196","FBgn0262855",5,22.0634,27.0478,43.9053,3.00119,2,17.0548,2.00139,814,"FBgn0262855",23.6367849658709,0.0020959999999979,0.0257493857490694,-2.20961146905311,15.259235
"4271","FBgn0032021",804.1702,1873.3449,1344.1792,2883.5829,1173.6559,887.266,1351.169,771.4293,818,"FBgn0032021",23.5742364166212,0.00210649999999789,0.0257518337405165,-0.709770982736469,1386.099675
"8273","FBgn0038525",31,59,67,175,19,2,19,17,817,"FBgn0038525",23.5832771163212,0.00210649999999789,0.0257518337405165,-1.51732495494755,48.625
"12090","FBgn0262508",1488.93,6754.89021,3581.17425211564,13819.9418671,5669.514,2113.05783601566,2292.7841,3876.12863153419,816,"FBgn0262508",23.5928911848718,0.00210649999999789,0.0257518337405165,-0.687370475187059,4949.55261209569
"279","FBgn0001224",88667.4,56548.8,75972.4,56185.8,77063.1,235605,96476.9,120389.9,819,"FBgn0001224",23.479037300517,0.00212399999999788,0.0258637469583228,0.590266401531355,100863.6625
"6550","FBgn0035816",138,396,339.07868,524.187,167.055811422,129.022,297,156.08097,820,"FBgn0035816",23.4545567902567,0.00212399999999788,0.0258637469583228,-0.965278169836794,268.30305767775
"7301","FBgn0037007",8936.0103,5597.2256,5318.40459,4139.7719,7492.9585,11029.4079,6114.0991,10457.911,822,"FBgn0037007",23.4252295089621,0.00212599999999787,0.0258637469583228,0.580515276167946,7385.72361125
"9287","FBgn0040358",3014.43,1673.87,1212.67,1590.27,59,1581.39,6779.68,1289.99,821,"FBgn0040358",23.4411575772603,0.00212399999999788,0.0258637469583228,-0.641885756076487,2150.1625
"7841","FBgn0037835",791.91,741.054,767.948,802.274,832.609,1868.66,641.209,2607.98,823,"FBgn0037835",23.3274026122751,0.00213599999999786,0.025953827460195,0.72770570568636,1131.7055
"7383","FBgn0037126",581.197,164.1,193.719,107.115,254,804.426,522.092,550.615,825,"FBgn0037126",23.2344547926733,0.00214599999999785,0.0260121212118059,0.775631801586573,397.158
"8907","FBgn0039536",376.0004,1104.073,801.0009,1633.85,701.1473,520.0000712,769.1004,402.20653869,824,"FBgn0039536",23.2442171622377,0.00214599999999785,0.0260121212118059,-0.762788376377725,788.42232623625
"4207","FBgn0031918",3131.5848,3389.6696,2946.4407,4638.0577,7373.1903,10869.971,3656.2363,5942.2537,826,"FBgn0031918",23.2109671758438,0.00215249999999785,0.0260593220335828,0.621464731975534,5243.4255125
"1767","FBgn0021906",1607.6103,4466.1753,2911.604,6168.433,2089.0724,1936.89,2426.0548,2501.2995,827,"FBgn0021906",23.1588978045168,0.00215599999999784,0.0260701330105675,-0.657784556019041,3013.3924125
"5735","FBgn0034484",63,226.051,152.025,281,44,79,116,58,828,"FBgn0034484",23.0621420876529,0.00216449999999784,0.0261413043475104,-1.13060104784008,127.3845
"293","FBgn0001255",460.92,501.786,459.192,370.002,472.021,1412.48,551.336,1802.48,829,"FBgn0001255",23.0494633411387,0.00217199999999783,0.0262002412542075,0.789801560563553,753.777125
"9044","FBgn0039749",717.99815,515.7809,649.281,300.945,653.8779,2154.47485,786.1948,1149.2499,830,"FBgn0039749",23.0282949137086,0.00217649999999782,0.0262228915659491,0.716033839654796,865.9753125
"1503","FBgn0015766",16615.7966,43040.676,28276.517,23890.5477,14748.2097,17901.5332,36183.954,21164.719,831,"FBgn0015766",22.9558717237931,0.00218099999999782,0.0262454873643051,-0.613428418264609,25227.74415
"3091","FBgn0030158",6476.58,4134.74,3794.79,3718.14,6887.71,11130.8,5973.68,7043.73,832,"FBgn0030158",22.8945042399909,0.0021949999999978,0.0263505402157701,0.574981384601015,6145.02125
"6847","FBgn0036323",8485.29,4620.21,4248.15,4292.56,8014.67,9627.35,6164.89,8115.92,833,"FBgn0036323",22.8909739957562,0.0021949999999978,0.0263505402157701,0.566349252594859,6696.13
